idx;pitch;tsr;Cp;Ct;Cq;dCqdpitch;dCqdtsr;stall
1311;14.50;8.00;0.000000;-0.045956;-0.037579;-0.019684;-0.011004;0
1312;14.50;8.25;0.000000;-0.086649;-0.042541;-0.020061;-0.011560;0
1313;14.50;8.50;0.000000;-0.129326;-0.047610;-0.020336;-0.012076;0
1314;14.50;8.75;0.000000;-0.173510;-0.052709;-0.020458;-0.012535;0
1315;14.50;9.00;0.000000;-0.219158;-0.057839;-0.020661;-0.013025;0
1316;14.50;9.25;0.000000;-0.266497;-0.063039;-0.020964;-0.013570;0
1317;14.50;9.50;0.000000;-0.315626;-0.068321;-0.021224;-0.014105;0
1318;14.50;9.75;0.000000;-0.366211;-0.073651;-0.021567;-0.014678;0
1319;14.50;10.00;0.000000;-0.418805;-0.079104;-0.021811;-0.015270;0
1320;15.00;2.00;0.081690;0.322910;0.040845;0.015607;0.000947;1
1321;15.00;2.25;0.100680;0.336628;0.044747;0.010848;-0.000013;1
1322;15.00;2.50;0.115672;0.347717;0.046269;0.003987;-0.000793;1
1323;15.00;2.75;0.128536;0.357744;0.046740;-0.000773;-0.001408;0
1324;15.00;3.00;0.137647;0.363969;0.045882;-0.006605;-0.002382;0
1325;15.00;3.25;0.141173;0.364879;0.043438;-0.012023;-0.003195;0
1326;15.00;3.50;0.139548;0.361154;0.039871;-0.015311;-0.003841;0
1327;15.00;3.75;0.134183;0.353980;0.035782;-0.016776;-0.004256;0
1328;15.00;4.00;0.125931;0.344132;0.031483;-0.017436;-0.004623;0
1329;15.00;4.25;0.115022;0.331885;0.027064;-0.017962;-0.005006;0
1330;15.00;4.50;0.101257;0.317056;0.022502;-0.018683;-0.005558;0
1331;15.00;4.75;0.084183;0.299368;0.017723;-0.019033;-0.006012;0
1332;15.00;5.00;0.064926;0.279889;0.012985;-0.018026;-0.005906;0
1333;15.00;5.25;0.045726;0.260375;0.008710;-0.016681;-0.005610;0
1334;15.00;5.50;0.025547;0.240048;0.004645;-0.016826;-0.006051;0
1335;15.00;5.75;0.001707;0.216893;0.000297;-0.017639;-0.006754;0
1336;15.00;6.00;0.000000;0.191528;-0.004174;-0.018257;-0.007362;0
1337;15.00;6.25;0.000000;0.163618;-0.008832;-0.018675;-0.007898;0
1338;15.00;6.50;0.000000;0.133928;-0.013512;-0.018859;-0.008295;0
1339;15.00;6.75;0.000000;0.102266;-0.018261;-0.019145;-0.008768;0
1340;15.00;7.00;0.000000;0.068677;-0.023085;-0.019433;-0.009229;0
1341;15.00;7.25;0.000000;0.033218;-0.027977;-0.019725;-0.009704;0
1342;15.00;7.50;0.000000;-0.004147;-0.032947;-0.020047;-0.010206;0
1343;15.00;7.75;0.000000;-0.043422;-0.038001;-0.020403;-0.010740;0
1344;15.00;8.00;0.000000;-0.084639;-0.043149;-0.020812;-0.011301;0
1345;15.00;8.25;0.000000;-0.127916;-0.048407;-0.021103;-0.011819;0
1346;15.00;8.50;0.000000;-0.172796;-0.053700;-0.021246;-0.012273;0
1347;15.00;8.75;0.000000;-0.219219;-0.059030;-0.021454;-0.012758;0
1348;15.00;9.00;0.000000;-0.267317;-0.064427;-0.021738;-0.013281;0
1349;15.00;9.25;0.000000;-0.317151;-0.069899;-0.021996;-0.013801;0
1350;15.00;9.50;0.000000;-0.368476;-0.075425;-0.022353;-0.014364;0
1351;15.00;9.75;0.000000;-0.421828;-0.081075;-0.022743;-0.014963;0
1352;15.00;10.00;0.000000;-0.476798;-0.086796;-0.022883;-0.015509;0
1353;15.50;2.00;0.082570;0.321823;0.041285;0.013605;0.000802;1
1354;15.50;2.25;0.100544;0.334623;0.044686;0.009109;-0.000219;1
1355;15.50;2.50;0.114598;0.344987;0.045839;0.002625;-0.000909;1
1356;15.50;2.75;0.126496;0.353983;0.045999;-0.002388;-0.001588;0
1357;15.50;3.00;0.133935;0.358511;0.044645;-0.008392;-0.002561;0
1358;15.50;3.25;0.135859;0.357841;0.041803;-0.013435;-0.003334;0
1359;15.50;3.50;0.132747;0.352655;0.037928;-0.016332;-0.003923;0
1360;15.50;3.75;0.126138;0.344253;0.033637;-0.017551;-0.004323;0
1361;15.50;4.00;0.116609;0.333165;0.029152;-0.018225;-0.004705;0
1362;15.50;4.25;0.104227;0.319520;0.024524;-0.018986;-0.005191;0
1363;15.50;4.50;0.088467;0.302888;0.019659;-0.019599;-0.005728;0
1364;15.50;4.75;0.069943;0.283915;0.014725;-0.018980;-0.005801;0
1365;15.50;5.00;0.050847;0.264442;0.010169;-0.017574;-0.005507;0
1366;15.50;5.25;0.031173;0.244428;0.005938;-0.017413;-0.005816;0
1367;15.50;5.50;0.008047;0.221714;0.001463;-0.018183;-0.006494;0
1368;15.50;5.75;0.000000;0.196654;-0.003154;-0.018841;-0.007085;0
1369;15.50;6.00;0.000000;0.168990;-0.007957;-0.019310;-0.007630;0
1370;15.50;6.25;0.000000;0.139342;-0.012809;-0.019498;-0.008015;0
1371;15.50;6.50;0.000000;0.107792;-0.017707;-0.019761;-0.008469;0
1372;15.50;6.75;0.000000;0.074197;-0.022689;-0.020074;-0.008939;0
1373;15.50;7.00;0.000000;0.038651;-0.027744;-0.020388;-0.009423;0
1374;15.50;7.25;0.000000;0.001087;-0.032883;-0.020733;-0.009924;0
1375;15.50;7.50;0.000000;-0.038465;-0.038110;-0.021110;-0.010456;0
1376;15.50;7.75;0.000000;-0.080062;-0.043438;-0.021540;-0.011017;0
1377;15.50;8.00;0.000000;-0.123784;-0.048880;-0.021843;-0.011533;0
1378;15.50;8.25;0.000000;-0.169176;-0.054360;-0.022006;-0.011979;0
1379;15.50;8.50;0.000000;-0.216182;-0.059883;-0.022213;-0.012451;0
1380;15.50;8.75;0.000000;-0.264820;-0.065466;-0.022473;-0.012952;0
1381;15.50;9.00;0.000000;-0.315149;-0.071120;-0.022748;-0.013472;0
1382;15.50;9.25;0.000000;-0.367103;-0.076840;-0.023131;-0.014036;0
1383;15.50;9.50;0.000000;-0.421104;-0.082685;-0.023548;-0.014652;0
1384;15.50;9.75;0.000000;-0.476905;-0.088614;-0.023857;-0.015197;0
1385;15.50;10.00;0.000000;-0.534384;-0.094613;-0.023996;-0.015896;0
1386;16.00;2.00;0.083293;0.320639;0.041646;0.011523;0.000636;1
1387;16.00;2.25;0.100186;0.332490;0.044527;0.007427;-0.000408;1
1388;16.00;2.50;0.113400;0.342193;0.045360;0.001250;-0.001012;1
1389;16.00;2.75;0.124169;0.349980;0.045152;-0.004078;-0.001784;0
1390;16.00;3.00;0.129963;0.352857;0.043321;-0.010098;-0.002714;0
1391;16.00;3.25;0.130336;0.350682;0.040103;-0.014746;-0.003464;0
1392;16.00;3.50;0.125818;0.344127;0.035948;-0.017289;-0.003993;0
1393;16.00;3.75;0.117971;0.334519;0.031459;-0.018341;-0.004394;0
1394;16.00;4.00;0.107110;0.322144;0.026777;-0.019171;-0.004827;0
1395;16.00;4.25;0.092962;0.306867;0.021873;-0.020008;-0.005387;0
1396;16.00;4.50;0.075481;0.288708;0.016774;-0.019903;-0.005669;0
1397;16.00;4.75;0.056630;0.269364;0.011922;-0.018591;-0.005442;0
1398;16.00;5.00;0.037391;0.249646;0.007478;-0.018058;-0.005570;0
1399;16.00;5.25;0.015190;0.227557;0.002893;-0.018654;-0.006214;0
1400;16.00;5.50;0.000000;0.203016;-0.001849;-0.019362;-0.006783;0
1401;16.00;5.75;0.000000;0.175787;-0.006788;-0.019912;-0.007347;0
1402;16.00;6.00;0.000000;0.146357;-0.011805;-0.020118;-0.007740;0
1403;16.00;6.25;0.000000;0.115052;-0.016847;-0.020352;-0.008165;0
1404;16.00;6.50;0.000000;0.081612;-0.021981;-0.020706;-0.008640;0
1405;16.00;6.75;0.000000;0.046078;-0.027200;-0.021055;-0.009128;0
1406;16.00;7.00;0.000000;0.008434;-0.032508;-0.021404;-0.009631;0
1407;16.00;7.25;0.000000;-0.031248;-0.037902;-0.021791;-0.010154;0
1408;16.00;7.50;0.000000;-0.073073;-0.043403;-0.022232;-0.010707;0
1409;16.00;7.75;0.000000;-0.117038;-0.049018;-0.022557;-0.011219;0
1410;16.00;8.00;0.000000;-0.162790;-0.054682;-0.022737;-0.011659;0
1411;16.00;8.25;0.000000;-0.210162;-0.060386;-0.022939;-0.012122;0
1412;16.00;8.50;0.000000;-0.259180;-0.066151;-0.023192;-0.012610;0
1413;16.00;8.75;0.000000;-0.309882;-0.071982;-0.023495;-0.013137;0
1414;16.00;9.00;0.000000;-0.362407;-0.077899;-0.023906;-0.013710;0
1415;16.00;9.25;0.000000;-0.416969;-0.083935;-0.024355;-0.014342;0
1416;16.00;9.50;0.000000;-0.473557;-0.090077;-0.024674;-0.014886;0
1417;16.00;9.75;0.000000;-0.531794;-0.096272;-0.025232;-0.015815;0
1418;16.00;10.00;0.000000;-0.591691;-0.102693;-0.025682;-0.016886;0
1419;16.50;2.00;0.083841;0.319339;0.041921;0.009431;0.000458;1
1420;16.50;2.25;0.099626;0.330249;0.044278;0.005813;-0.000570;1
1421;16.50;2.50;0.112068;0.339317;0.044827;-0.000127;-0.001138;0
1422;16.50;2.75;0.121591;0.345796;0.044215;-0.005791;-0.001953;0
1423;16.50;3.00;0.125794;0.347074;0.041931;-0.011752;-0.002844;0
1424;16.50;3.25;0.124602;0.343402;0.038339;-0.015993;-0.003591;0
1425;16.50;3.50;0.118771;0.335573;0.033935;-0.018192;-0.004065;0
1426;16.50;3.75;0.109662;0.324729;0.029243;-0.019220;-0.004480;0
1427;16.50;4.00;0.097299;0.310952;0.024325;-0.020213;-0.004998;0
1428;16.50;4.25;0.081331;0.294034;0.019137;-0.020669;-0.005458;0
1429;16.50;4.50;0.062956;0.275043;0.013990;-0.019709;-0.005386;0
1430;16.50;4.75;0.044091;0.255571;0.009282;-0.018782;-0.005345;0
1431;16.50;5.00;0.022997;0.234297;0.004599;-0.019117;-0.005890;0
1432;16.50;5.25;0.000000;0.210344;-0.000276;-0.019838;-0.006461;0
1433;16.50;5.50;0.000000;0.183803;-0.005320;-0.020449;-0.007041;0
1434;16.50;5.75;0.000000;0.154753;-0.010500;-0.020756;-0.007462;0
1435;16.50;6.00;0.000000;0.123766;-0.015698;-0.020946;-0.007853;0
1436;16.50;6.25;0.000000;0.090640;-0.020974;-0.021296;-0.008337;0
1437;16.50;6.50;0.000000;0.055291;-0.026346;-0.021687;-0.008827;0
1438;16.50;6.75;0.000000;0.017719;-0.031817;-0.022058;-0.009323;0
1439;16.50;7.00;0.000000;-0.021966;-0.037375;-0.022440;-0.009832;0
1440;16.50;7.25;0.000000;-0.063804;-0.043037;-0.022884;-0.010374;0
1441;16.50;7.50;0.000000;-0.107869;-0.048817;-0.023241;-0.010885;0
1442;16.50;7.75;0.000000;-0.153787;-0.054658;-0.023443;-0.011324;0
1443;16.50;8.00;0.000000;-0.201372;-0.060539;-0.023647;-0.011779;0
1444;16.50;8.25;0.000000;-0.250661;-0.066481;-0.023908;-0.012266;0
1445;16.50;8.50;0.000000;-0.301676;-0.072493;-0.024243;-0.012803;0
1446;16.50;8.75;0.000000;-0.354675;-0.078603;-0.024675;-0.013396;0
1447;16.50;9.00;0.000000;-0.409732;-0.084830;-0.025158;-0.014027;0
1448;16.50;9.25;0.000000;-0.467031;-0.091182;-0.025481;-0.014688;0
1449;16.50;9.50;0.000000;-0.525965;-0.097571;-0.026496;-0.015721;0
1450;16.50;9.75;0.000000;-0.586281;-0.104430;-0.027858;-0.016918;0
1451;16.50;10.00;0.000000;-0.648274;-0.111499;-0.028278;-0.017904;0
1452;17.00;2.00;0.084210;0.317931;0.042105;0.007410;0.000276;1
1453;17.00;2.25;0.098904;0.327945;0.043957;0.004233;-0.000694;1
1454;17.00;2.50;0.110554;0.336301;0.044222;-0.001516;-0.001285;0
1455;17.00;2.75;0.118798;0.341459;0.043199;-0.007489;-0.002150;0
1456;17.00;3.00;0.121431;0.341175;0.040477;-0.013374;-0.002981;0
1457;17.00;3.25;0.118664;0.336008;0.036512;-0.017189;-0.003695;0
1458;17.00;3.50;0.111589;0.326965;0.031883;-0.019065;-0.004140;0
1459;17.00;3.75;0.101173;0.314874;0.026979;-0.020207;-0.004602;0
1460;17.00;4.00;0.087116;0.299545;0.021779;-0.021127;-0.005145;0
1461;17.00;4.25;0.069767;0.281380;0.016416;-0.020784;-0.005309;0
1462;17.00;4.50;0.051242;0.262171;0.011387;-0.019678;-0.005181;0
1463;17.00;4.75;0.031240;0.241695;0.006577;-0.019599;-0.005557;0
1464;17.00;5.00;0.007939;0.218589;0.001588;-0.020289;-0.006135;0
1465;17.00;5.25;0.000000;0.192794;-0.003567;-0.020956;-0.006704;0
1466;17.00;5.50;0.000000;0.164336;-0.008890;-0.021365;-0.007173;0
1467;17.00;5.75;0.000000;0.133775;-0.014250;-0.021535;-0.007545;0
1468;17.00;6.00;0.000000;0.101138;-0.019658;-0.021868;-0.008010;0
1469;17.00;6.25;0.000000;0.066085;-0.025184;-0.022300;-0.008507;0
1470;17.00;6.50;0.000000;0.028760;-0.030808;-0.022678;-0.009002;0
1471;17.00;6.75;0.000000;-0.010767;-0.036523;-0.023063;-0.009495;0
1472;17.00;7.00;0.000000;-0.052468;-0.042340;-0.023506;-0.010023;0
1473;17.00;7.25;0.000000;-0.096450;-0.048276;-0.023897;-0.010537;0
1474;17.00;7.50;0.000000;-0.142397;-0.054288;-0.024131;-0.010975;0
1475;17.00;7.75;0.000000;-0.190063;-0.060341;-0.024344;-0.011432;0
1476;17.00;8.00;0.000000;-0.239522;-0.066460;-0.024621;-0.011927;0
1477;17.00;8.25;0.000000;-0.290787;-0.072652;-0.024988;-0.012470;0
1478;17.00;8.50;0.000000;-0.344170;-0.078954;-0.025452;-0.013088;0
1479;17.00;8.75;0.000000;-0.399698;-0.085378;-0.025943;-0.013724;0
1480;17.00;9.00;0.000000;-0.457545;-0.091926;-0.026490;-0.014548;0
1481;17.00;9.25;0.000000;-0.517023;-0.098623;-0.027744;-0.015552;0
1482;17.00;9.50;0.000000;-0.577842;-0.105797;-0.029135;-0.016806;0
1483;17.00;9.75;0.000000;-0.640558;-0.113191;-0.029598;-0.017742;0
1484;17.00;10.00;0.000000;-0.705444;-0.120597;-0.029623;-0.018655;0
1485;17.50;2.00;0.084394;0.316416;0.042197;0.005549;0.000093;1
1486;17.50;2.25;0.098064;0.325608;0.043584;0.002690;-0.000793;1
1487;17.50;2.50;0.108855;0.333131;0.043542;-0.003039;-0.001426;0
1488;17.50;2.75;0.115678;0.336836;0.042065;-0.009182;-0.002342;0
1489;17.50;3.00;0.116852;0.335141;0.038951;-0.014841;-0.003128;0
1490;17.50;3.25;0.112593;0.328540;0.034644;-0.018312;-0.003775;0
1491;17.50;3.50;0.104281;0.318311;0.029795;-0.020006;-0.004217;0
1492;17.50;3.75;0.092403;0.304850;0.024641;-0.021229;-0.004753;0
1493;17.50;4.00;0.076720;0.288063;0.019180;-0.021626;-0.005158;0
1494;17.50;4.25;0.058769;0.269304;0.013828;-0.020741;-0.005094;0
1495;17.50;4.50;0.039643;0.249508;0.008809;-0.020205;-0.005259;0
1496;17.50;4.75;0.017695;0.227409;0.003725;-0.020691;-0.005808;0
1497;17.50;5.00;0.000000;0.202570;-0.001536;-0.021410;-0.006362;0
1498;17.50;5.25;0.000000;0.174883;-0.006980;-0.021914;-0.006866;0
1499;17.50;5.50;0.000000;0.144927;-0.012493;-0.022131;-0.007243;0
1500;17.50;5.75;0.000000;0.112841;-0.018045;-0.022430;-0.007673;0
1501;17.50;6.00;0.000000;0.078315;-0.023708;-0.022871;-0.008186;0
1502;17.50;6.25;0.000000;0.041364;-0.029481;-0.023281;-0.008667;0
1503;17.50;6.50;0.000000;0.002148;-0.035349;-0.023663;-0.009150;0
1504;17.50;6.75;0.000000;-0.039275;-0.041312;-0.024098;-0.009658;0
1505;17.50;7.00;0.000000;-0.083005;-0.047398;-0.024523;-0.010179;0
1506;17.50;7.25;0.000000;-0.128837;-0.053574;-0.024789;-0.010623;0
1507;17.50;7.50;0.000000;-0.176457;-0.059792;-0.025032;-0.011085;0
1508;17.50;7.75;0.000000;-0.226010;-0.066090;-0.025347;-0.011589;0
1509;17.50;8.00;0.000000;-0.277475;-0.072466;-0.025722;-0.012141;0
1510;17.50;8.25;0.000000;-0.331123;-0.078951;-0.026231;-0.012772;0
1511;17.50;8.50;0.000000;-0.387122;-0.085581;-0.026752;-0.013464;0
1512;17.50;8.75;0.000000;-0.445344;-0.092327;-0.027593;-0.014360;0
1513;17.50;9.00;0.000000;-0.505244;-0.099378;-0.028813;-0.015428;0
1514;17.50;9.25;0.000000;-0.566778;-0.106734;-0.029998;-0.016563;0
1515;17.50;9.50;0.000000;-0.630306;-0.114377;-0.030876;-0.017450;0
1516;17.50;9.75;0.000000;-0.696146;-0.122172;-0.031556;-0.018275;0
1517;17.50;10.00;0.000000;-0.764474;-0.130155;-0.031931;-0.019296;0
1518;18.00;2.00;0.084396;0.314789;0.042198;0.003867;-0.000098;1
1519;18.00;2.25;0.097121;0.323244;0.043165;0.001195;-0.000898;1
1520;18.00;2.50;0.106989;0.329835;0.042796;-0.004614;-0.001560;0
1521;18.00;2.75;0.112358;0.332078;0.040857;-0.010894;-0.002491;0
1522;18.00;3.00;0.112046;0.328943;0.037349;-0.016240;-0.003259;0
1523;18.00;3.25;0.106397;0.321019;0.032737;-0.019366;-0.003844;0
1524;18.00;3.50;0.096830;0.309608;0.027666;-0.021022;-0.004323;0
1525;18.00;3.75;0.083350;0.294677;0.022227;-0.022089;-0.004865;0
1526;18.00;4.00;0.066484;0.276810;0.016621;-0.021810;-0.005014;0
1527;18.00;4.25;0.048117;0.257614;0.011322;-0.020986;-0.005029;0
1528;18.00;4.50;0.027575;0.236615;0.006128;-0.021107;-0.005457;0
1529;18.00;4.75;0.003650;0.212852;0.000768;-0.021804;-0.006002;0
1530;18.00;5.00;0.000000;0.186224;-0.004774;-0.022404;-0.006533;0
1531;18.00;5.25;0.000000;0.156981;-0.010433;-0.022718;-0.006936;0
1532;18.00;5.50;0.000000;0.125561;-0.016133;-0.022979;-0.007339;0
1533;18.00;5.75;0.000000;0.091734;-0.021923;-0.023421;-0.007839;0
1534;18.00;6.00;0.000000;0.055297;-0.027844;-0.023855;-0.008324;0
1535;18.00;6.25;0.000000;0.016579;-0.033851;-0.024228;-0.008797;0
1536;18.00;6.50;0.000000;-0.024432;-0.039958;-0.024661;-0.009287;0
1537;18.00;6.75;0.000000;-0.067747;-0.046181;-0.025122;-0.009811;0
1538;18.00;7.00;0.000000;-0.113345;-0.052519;-0.025437;-0.010270;0
1539;18.00;7.25;0.000000;-0.160801;-0.058900;-0.025709;-0.010736;0
1540;18.00;7.50;0.000000;-0.210357;-0.065373;-0.026061;-0.011251;0
1541;18.00;7.75;0.000000;-0.261923;-0.071930;-0.026455;-0.011811;0
1542;18.00;8.00;0.000000;-0.315750;-0.078601;-0.026989;-0.012449;0
1543;18.00;8.25;0.000000;-0.372096;-0.085424;-0.027634;-0.013180;0
1544;18.00;8.50;0.000000;-0.430595;-0.092418;-0.028628;-0.014143;0
1545;18.00;8.75;0.000000;-0.490969;-0.099738;-0.029872;-0.015216;0
1546;18.00;9.00;0.000000;-0.553070;-0.107354;-0.030896;-0.016224;0
1547;18.00;9.25;0.000000;-0.617412;-0.115186;-0.031787;-0.017134;0
1548;18.00;9.50;0.000000;-0.684219;-0.123247;-0.032559;-0.018040;0
1549;18.00;9.75;0.000000;-0.753623;-0.131466;-0.033290;-0.018926;0
1550;18.00;10.00;0.000000;-0.825937;-0.139892;-0.033705;-0.019852;0
1551;18.50;2.00;0.084199;0.313034;0.042099;0.002347;-0.000279;1
1552;18.50;2.25;0.096044;0.320803;0.042686;-0.000234;-0.000997;0
1553;18.50;2.50;0.104955;0.326404;0.041982;-0.006225;-0.001712;0
1554;18.50;2.75;0.108827;0.327161;0.039574;-0.012580;-0.002626;0
1555;18.50;3.00;0.107076;0.322652;0.035692;-0.017547;-0.003365;0
1556;18.50;3.25;0.100100;0.313486;0.030800;-0.020441;-0.003916;0
1557;18.50;3.50;0.089150;0.300761;0.025471;-0.022049;-0.004456;0
1558;18.50;3.75;0.074159;0.284472;0.019776;-0.022610;-0.004865;0
1559;18.50;4.00;0.056665;0.265992;0.014166;-0.021954;-0.004873;0
1560;18.50;4.25;0.037394;0.245990;0.008799;-0.021627;-0.005124;0
1561;18.50;4.50;0.015088;0.223492;0.003353;-0.022151;-0.005644;0
1562;18.50;4.75;0.000000;0.198066;-0.002277;-0.022843;-0.006176;0
1563;18.50;5.00;0.000000;0.169803;-0.008069;-0.023277;-0.006629;0
1564;18.50;5.25;0.000000;0.139141;-0.013915;-0.023527;-0.007017;0
1565;18.50;5.50;0.000000;0.106129;-0.019832;-0.023938;-0.007483;0
1566;18.50;5.75;0.000000;0.070431;-0.025884;-0.024399;-0.007980;0
1567;18.50;6.00;0.000000;0.032318;-0.032032;-0.024786;-0.008432;0
1568;18.50;6.25;0.000000;-0.008133;-0.038277;-0.025208;-0.008916;0
1569;18.50;6.50;0.000000;-0.050929;-0.044636;-0.025691;-0.009425;0
1570;18.50;6.75;0.000000;-0.096131;-0.051123;-0.026065;-0.009915;0
1571;18.50;7.00;0.000000;-0.143331;-0.057668;-0.026374;-0.010380;0
1572;18.50;7.25;0.000000;-0.192744;-0.064310;-0.026750;-0.010907;0
1573;18.50;7.50;0.000000;-0.244312;-0.071043;-0.027183;-0.011477;0
1574;18.50;7.75;0.000000;-0.298248;-0.077901;-0.027743;-0.012121;0
1575;18.50;8.00;0.000000;-0.354820;-0.084915;-0.028460;-0.012884;0
1576;18.50;8.25;0.000000;-0.413542;-0.092131;-0.029619;-0.013853;0
